Battery_Level,Battery_Temperature,Time_sin,Time_cos,Battery_Current_Feature,Time_to_Next_Charge_Minutes
0.670000017,28.29999924,0.2798290140309923,-0.9600498543859286,70.40000153,1040.0
0.670000017,28.5,0.23768589232617293,-0.9713420698132614,30.79999924,1030.0
0.680000007,28.70000076,0.19509032201612816,-0.9807852804032304,13.19999981,1020.0
0.680000007,28.79999924,0.15212338618991708,-0.9883615104677607,10.19999981,1010.0
0.680000007,28.79999924,0.10886687485196457,-0.9940563382223196,25.0,1000.0
0.680000007,28.89999962,0.06540312923014312,-0.9978589232386035,30.79999924,990.0
0.680000007,29.29999924,0.021814885034560774,-0.9997620270799091,49.79999924,980.0
0.680000007,29.29999924,-0.021814885034560975,-0.9997620270799091,27.79999924,970.0
0.689999998,29.29999924,-0.06540312923014287,-0.9978589232386035,25.0,960.0
0.689999998,29.29999924,-0.10886687485196476,-0.9940563382223196,29.39999962,950.0
0.689999998,29.39999962,-0.15212338618991642,-0.9883615104677608,22.0,940.0
0.689999998,29.5,-0.19509032201612792,-0.9807852804032305,16.20000076,930.0
0.689999998,29.5,-0.23768589232617313,-0.9713420698132614,22.0,920.0
0.689999998,29.5,-0.27982901403099203,-0.9600498543859287,19.0,910.0
0.689999998,29.5,-0.3214394653031611,-0.9469301294951058,19.0,900.0
0.689999998,29.5,-0.3624380382837015,-0.9320078692827986,22.0,890.0
0.699999988,29.60000038,-0.4027466898587371,-0.9153114791194472,26.39999962,880.0
0.699999988,30.10000038,-0.44228869021900147,-0.8968727415326883,47.0,870.0
0.699999988,30.89999962,-0.4809887689193874,-0.8767267557075078,48.40000153,860.0
0.699999988,31.29999924,-0.5187732581605212,-0.8549118706729467,44.0,850.0
0.699999988,30.70000076,-0.5555702330196023,-0.8314696123025452,25.0,840.0
0.709999979,30.10000038,-0.5913096483635824,-0.8064446042674825,10.19999981,830.0
0.709999979,30.10000038,-0.6259234721840587,-0.779884483092882,0.0,820.0
0.709999979,30.0,-0.6593458151000688,-0.7518398074789775,0.0,810.0
0.709999979,29.79999924,-0.6915130557822693,-0.7223639620597556,-4.400000095,800.0
0.709999979,29.70000076,-0.7223639620597552,-0.6915130557822698,0.0,790.0
0.709999979,29.60000038,-0.7518398074789773,-0.6593458151000691,1.600000024,780.0
0.709999979,29.5,-0.7798844830928819,-0.625923472184059,1.600000024,770.0
0.709999979,29.39999962,-0.8064446042674827,-0.5913096483635822,-5.800000191,760.0
0.709999979,29.29999924,-0.8314696123025448,-0.555570233019603,-10.19999981,750.0
0.709999979,29.29999924,-0.8549118706729466,-0.5187732581605214,-8.800000191,740.0
0.699999988,29.20000076,-0.8767267557075077,-0.4809887689193877,-4.400000095,730.0
0.699999988,29.20000076,-0.8968727415326883,-0.44228869021900136,-16.0,720.0
0.699999988,29.10000038,-0.9153114791194471,-0.40274668985873735,-20.39999962,710.0
0.699999988,29.0,-0.9320078692827984,-0.3624380382837018,-23.39999962,700.0
0.699999988,28.89999962,-0.9469301294951056,-0.3214394653031618,-27.79999924,690.0
0.699999988,28.89999962,-0.9600498543859286,-0.27982901403099236,-30.79999924,680.0
0.699999988,28.79999924,-0.9713420698132613,-0.23768589232617343,-33.59999847,670.0
0.689999998,28.70000076,-0.9807852804032303,-0.19509032201612866,-36.59999847,660.0
0.689999998,28.60000038,-0.9883615104677607,-0.15212338618991714,-42.40000153,650.0
0.689999998,28.5,-0.9940563382223195,-0.10886687485196507,-45.40000153,640.0
0.689999998,28.5,-0.9978589232386035,-0.06540312923014362,-46.79999924,630.0
0.680000007,28.39999962,-0.9997620270799091,-0.021814885034560836,-46.79999924,620.0
0.680000007,28.29999924,-0.9997620270799091,0.021814885034561356,-46.79999924,610.0
0.680000007,28.29999924,-0.9978589232386036,0.06540312923014237,-49.79999924,600.0
0.680000007,28.20000076,-0.9940563382223196,0.10886687485196471,-49.79999924,590.0
0.670000017,28.0,-0.9883615104677607,0.15212338618991678,-46.79999924,580.0
0.670000017,27.89999962,-0.9807852804032304,0.1950903220161283,-46.79999924,570.0
0.670000017,27.89999962,-0.9713420698132614,0.23768589232617307,-48.40000153,560.0
0.660000026,27.79999924,-0.9600498543859287,0.279829014030992,-46.79999924,550.0
0.660000026,27.79999924,-0.9469301294951057,0.3214394653031615,-48.40000153,540.0
0.660000026,27.60000038,-0.9320078692827986,0.36243803828370147,-48.40000153,530.0
0.660000026,27.60000038,-0.9153114791194472,0.402746689858737,-48.40000153,520.0
0.649999976,27.5,-0.8968727415326885,0.442288690219001,-48.40000153,510.0
0.649999976,27.5,-0.8767267557075079,0.48098876891938736,-48.40000153,500.0
0.649999976,27.39999962,-0.8549118706729468,0.5187732581605211,-48.40000153,490.0
0.639999986,27.29999924,-0.8314696123025455,0.5555702330196018,-48.40000153,480.0
0.639999986,27.29999924,-0.8064446042674829,0.591309648363582,-48.40000153,470.0
0.639999986,27.29999924,-0.7798844830928816,0.6259234721840593,-48.40000153,460.0
0.639999986,27.20000076,-0.7518398074789778,0.6593458151000684,-46.79999924,450.0
0.629999995,27.10000038,-0.7223639620597561,0.691513055782269,-48.40000153,440.0
0.629999995,27.10000038,-0.6915130557822692,0.7223639620597557,-48.40000153,430.0
0.629999995,27.10000038,-0.6593458151000687,0.7518398074789775,-49.79999924,420.0
0.620000005,27.0,-0.6259234721840596,0.7798844830928813,-48.40000153,410.0
0.620000005,27.0,-0.5913096483635824,0.8064446042674825,-48.40000153,400.0
0.620000005,26.89999962,-0.5555702330196022,0.8314696123025452,-48.40000153,390.0
